st_048160_0001#0,"""A.D.2028/6/6/14:00"""
st_048160_0380#0,"""その、オフィエルさんの処遇を聞いてか聞かずか<br>かの変態社長こと亜贄萩斗は心を入れ替えて？<br>慈善事業に手を出し始めたらしい。"""
st_048160_0390#0,"""学校にもばかすか寄付金を入れてくるのは……<br>なんていうか、ビジネスライクな彼らしい<br>罪ほろぼしの考え方だと思う。"""
st_048160_0400#0,"""よーし……！<br>こっちの事務作業、終わりーっと！"""
st_048160_0410#0,"""え！？<br>あんなにわちゃわちゃしてたのに！？"""
st_048160_0420#0,"""だからあたし黙々とやってたんじゃん。<br>コオリはね、集中力が足りないのよ、集中力が。"""
st_048160_0430#0,"""えええー……<br>あんな状況で集中するなんて無理ー……"""
st_048160_0440#0,"""あたしはもう慣れた。"""
st_048160_0450#0,"""お姉ちゃん！<br>まだ行ってないよね！？"""
st_048160_0460#0,"""アールー、廊下は走らないの。<br>何度も何度も言ってるでしょ。"""
st_048160_0470#0,"""……ヒツギちゃんに似ただけだと思う。"""
st_048160_0480#0,"""うるさいな。<br>で、アル。どうだった、初登校の感想？"""
st_048160_0490#0,"""えっと、ええっと……！<br>とっても楽しくて……それから<br>とっても……嬉しい！"""
st_048160_0500#0,"""でしょう？\u3000無理矢理初等部に<br>編入させてもらったんだから<br>友達１００人ぐらい作ってみせてよね。"""
st_048160_0510#0,"""うん！\u3000マザーのぶんもあわせて<br>２００人ぐらい友達作ってくる！"""
st_048160_0520#0,"""アルは、こっちに残った。<br>あたしたちがそう望んだ以上に<br>……アルがそれを望んだから。"""
st_048160_0530#0,"""じゃあ、アル、「行こう」か。"""
st_048160_0540#0,"""うん！"""
st_048160_0550#0,"""あ、じゃあわたしもご一緒に……"""
st_048160_0560#0,"""あんたは自分の仕事終わらせてから、ね。"""
st_048160_0570#0,"""ひーん……！"""
st_048160_0580#0,"""行こう、お姉ちゃん！"""
st_048160_0590#0,"""うん。"""
st_048160_0600#0,"""アークスは……アークスシップはあの後<br>そのまま向こうの世界に留まった。"""
st_048160_0610#0,"""こっちの世界は守り切れたと判断したのか<br>幻創種の対応時をのぞいて<br>過剰な干渉は避けるようになった。"""
st_048160_0620#0,"""だから、あれからずっと会えてなかった。<br>あたしにも、こっちでやらなきゃいけないことが<br>いっぱいあったし、なかなか会いに行けなかった。"""
st_048160_0630#0,"""……こっちの忙しなさを悟ってなのか<br>向こうから会いに来てくれることも、なかった。"""
st_048160_0640#0,"""そのへんは、ちょっとぐらい<br>気をきかせて欲しかったけど……まあいい。"""
st_048160_0650#0,"""そのほうが、びっくりしてくれるはずだから。"""
st_048160_0660#0,"""……よし。"""
st_048160_0670#0,"""あーっと、アポなしで管理室へ立ち入りは……<br>……って、ヒツギさん！？\u3000アルくんも！"""
st_048160_0680#0,"""うわー、うわうわうわー！\u3000お久しぶりです！<br>どうしたんです今日は、急にいらっしゃって！<br>言ってくれればエスコートしたのに！"""
st_048160_0690#0,"""……あ、その顔。<br>なーんとなく目的がわかりましたよ。"""
st_048160_0700#0,"""それではさっそく、ごたいめーん！"""
st_048160_0710#0,"""え、こんないきなり！？"""
st_048160_0720#0,"""あ、えっと……その……あああー<br>何喋ろうとしたんだっけ、あたし！"""
st_048160_0730#0,"""ええい、もう細かいことはいいや！"""
st_048160_0740#0,"""<%me>！\u3000お待たせ！<br>一緒に冒険、行こう！"""
