st_044070_0001#0,"""A.D.2028/4/10/15:00"""
st_044070_0450#0,"""알기 쉽게, 적성을 레벨로 표현하자면<br>레벨 1의 적성을 가진 사람은 PSO2로<br>다이브할 수 있습니다."""
st_044070_0454#0,"""PSO2로 다이브…… 그것은 PSO 안에<br>생성한 아바타와 동화해 자신의 신체를<br>다루는 것처럼 움직일 수 있도록 된다는 것."""
st_044070_0458#0,"""이 레벨 1의 능력을 가진 사람들이<br>마더에게 발견되어 마더 클러스터의<br>멤버로 선정되는 듯합니다."""
st_044070_0460#0,"""그리고 더욱 적성이 올라 레벨 2가 되면<br>아바타를 쓰지 않는 다이브가 가능해진다.<br>맨몸으로 저쪽에 갈 수 있게 된다."""
st_044070_0465#0,"""뿐만 아니라 에테르의 구현화……<br>구현무장의 발현이 가능해진다."""
st_044070_0470#0,"""……즉, 이 설명대로 말하자면<br>엔가도 히츠기 씨도<br>이미 레벨 2에 도달했다는 말입니다."""
st_044070_0480#0,"""거기까지 도달한 사람들이<br>마더 클러스터의 중추를 담당하는 존재가 되어<br>세계에 대한 영향력을 강하게 만든다."""
st_044070_0490#0,"""마더 클러스터의 영향력을 사용해<br>사회적으로 성공하다는 말이지.<br>……하기토나 베토르도 그렇지."""
st_044070_0500#0,"""마더 클러스터의 중추에서 더욱<br>뛰어난 능력을 가진 일곱 명은 사도라고 불리며<br>마더의 측근 취급을 받습니다."""
st_044070_0510#0,"""사도로 선발되어 받을 수 있는 사회적인 보답도<br>막대하겠죠."""
st_044070_0520#0,"""……그렇구나. 나나 코오리도<br>레벨 1의 에테르 적성이 있었으니까<br>마더 클러스터에 초대된 거구나."""
st_044070_0530#0,"""소질을 가진 사람들을 모아서<br>그들 중 일부라도 레벨 2에 도달하면<br>충분하다고 생각한 거겠죠."""
st_044070_0540#0,"""……그나저나 어스 가이드는<br>그런 걸 잘도 알아냈네."""
st_044070_0550#0,"""저희도 나름대로 사회의<br>영향력을 지니고 있으니까요."""
st_044070_0560#0,"""그래, 어떻게 한지는 몰라도<br>이녀석 무슨 작위를 가지고 있다고, 작위.<br>서 아뎀이라고? 영문을 모르겠어."""
st_044070_0570#0,"""그리고 원래 구현무장 능력과 비슷한 것을<br>마더 클러스터가 생기기 전부터<br>쓰고 있었거든요."""
st_044070_0580#0,"""구현무장 능력과 비슷한 거?"""
st_044070_0590#0,"""일반적으로는 『마법』이라 불립니다.<br>예로부터 지금까지 지속적으로 이어지면서<br>비밀리에 계속되고 있는, 초현실적 현상의 총칭합니다."""
st_044070_0600#0,"""전이 같은 것도 하려고 하면 할 수 있어.<br>진을 치거나 부적을 준비하는 등<br>엄청나게 밑준비가 필요하지만 말이야."""
st_044070_0610#0,"""원래 어스 가이드는 마더 클러스터의<br>대항조직이 아니었습니다."""
st_044070_0620#0,"""먼 옛날부터 세계에서 일어나는<br>신비로운 사건이나 사상의 해결을 목적으로<br>능력자가 모인 조직, 그것이 어스 가이드입니다."""
st_044070_0630#0,"""엑소시스트나 마법사 같은 거지.<br>일본에서는 음양사라고 불리는 종류의 그거.<br>그런 게 모인 집단이야."""
st_044070_0640#0,"""천사나 악마, 도깨비나 요괴 등…… 아무튼 평소엔<br>눈에 보이지 않는 이형의 존재를 남들 모르게<br>대응하는 게 어스 가이드의 역할이었어."""
st_044070_0650#0,"""본래 그런 비현실적이라 불리는 현상은<br>빈번히 일어나지 않습니다.<br>어스 가이드가 충분히 관리할 수 있는 범위였죠."""
st_044070_0660#0,"""하지만 12년 전부터 상황이 바뀌게 됩니다."""
st_044070_0670#0,"""12년 전이면…… 「에테르」가 발견되고<br>「에스카」가 보급되고……<br>마더 클러스터가 태어난 해?"""
st_044070_0680#0,"""네. 그 해를 시작으로 세계 각지에서<br>비현실적인 현상이 빈번히 일어나게 되고<br>또한 능력을 각성하는 사람도 늘어났습니다."""
st_044070_0690#0,"""……나도 그 중 하나라는 거다."""
st_044070_0700#0,"""히츠기 씨나 엔가처럼 능력을 각성한 분들은<br>자신의 의지로 에테르를 조종하고<br>이미지하여 구현화합니다."""
st_044070_0710#0,"""하지만 능력을 각성하지 않아도<br>사람들의 공포심 등의 대중적인 이미지가 모여<br>그 집대성으로 에테르가 형태를 이루고 말죠."""
st_044070_0720#0,"""즉, 우리의 구현무장은<br>각자의 상상력이 뭉쳐 만들어진 거고, 환창종은<br>사람들의 공포의 이미지가 뭉쳐져 만들어진 거라고?"""
st_044070_0730#0,"""네, 그렇게 인식하시면 됩니다."""
st_044070_0740#0,"""그리고 지금, 마더 클러스터는 공포의 화신인<br>환창종을 조종하여 우리에게 이빨을 드러내고 있다."""
st_044070_0750#0,"""……아마도 지구를 정복하기 위해서."""
st_044070_0760#0,"""……저희는 태고적부터 인간이 아닌 것으로부터<br>사람들을 지켜왔습니다. 이번에도 마찬가지입니다."""
st_044070_0770#0,"""단, 마더 클러스터의 힘은 예사롭지 않아<br>저희 힘만으로는…… 아마……"""
st_044070_0780#0,"""그러니 <%me> 씨.<br>부탁드립니다. 당신의 힘을……<br>아크스의 힘을 빌려주지 않으시겠습니까."""
st_044070_0790#0,"""그 마더를 타도해<br>지구를 원래 상태로 되돌리기 위해……"""
st_044070_0800#0,"""뭐, 뭐야! 지진!?"""
st_044070_0810#0,"""아니…… 이건 폭발이야!"""
st_044070_0820#0,"""에테르 과잉 반응을 감지.<br>지상에 폐쇄영역을 전개했습니다."""
st_044070_0830#0,"""……꽤나 도착이 빠르시구만.<br>아뎀, 어떻게 할래?"""
st_044070_0840#0,"""어스 가이드의 의지를<br>표명할 때가 왔어."""
st_044070_0850#0,"""어스 가이드는 아크스와 함께<br>마더에 저항한다.<br>여기가 그 기점이 되는 장소다."""
st_044070_0860#0,"""……정면에서 받아치겠다, 는 말이지.<br>거참, 우리 너무 열심히 일하는 거 아냐, 응?"""
